X,Y,f_H
0.0,0.0,0.07204029276901497
0.0,0.02,0.07663244185110606
0.0,0.04,0.07888086949011822
0.0,0.06,0.07867136763340256
0.0,0.08,0.0761473807980792
0.0,0.1,0.07167047230751561
0.0,0.12,0.06574518071030071
0.0,0.14,0.058928416198399836
0.0,0.16,0.0517452909394947
0.0,0.18,0.04462849547441615
0.0,0.2,0.03788933505605891
0.0,0.22,0.03171880844598656
0.0,0.24,0.026209854196786453
0.0,0.26,0.021388896167746526
0.0,0.28,0.01724605886756175
0.0,0.3,0.013757411322292613
0.0,0.32,0.01089725936890875
0.0,0.34,0.008642076357284624
0.0,0.36,0.006969272565229252
0.0,0.38,0.005853782926445667
0.0,0.4,0.005264215797350505
0.0,0.42,0.005159045627316525
0.0,0.44,0.005482758778559392
0.0,0.46,0.006162150791013533
0.0,0.48,0.0071037847608691595
0.0,0.5,0.008194325638751682
0.0,0.52,0.009305473556323277
0.0,0.54,0.010304269199930844
0.0,0.56,0.011067846589900369
0.0,0.58,0.011499882301098533
0.0,0.6,0.011544808418781853
0.0,0.62,0.011195904580900399
0.0,0.64,0.010494780089665446
0.0,0.66,0.009522069972644539
0.0,0.68,0.008381587176385005
0.0,0.7000000000000001,0.007181844592610238
0.0,0.72,0.006019247108713066
0.0,0.74,0.004966331719097127
0.0,0.76,0.004066657256193631
0.0,0.78,0.003336011310858054
0.0,0.8,0.002768145771353106
0.0,0.8200000000000001,0.002342620469789017
0.0,0.84,0.002032517654383874
0.0,0.86,0.0018105128497898167
0.0,0.88,0.0016526775492430998
0.0,0.9,0.0015401353181342516
0.0,0.92,0.0014591333551685663
0.0,0.9400000000000001,0.0014002168702982691
0.0,0.96,0.0013570940016462798
0.0,0.98,0.0013255759843155523
0.0,1.0,0.0013027717361911227
0.02,0.0,0.08226952722939813
0.02,0.02,0.08733900888807893
0.02,0.04,0.08967863423836747
0.02,0.06,0.08916869294424877
0.02,0.08,0.08599009702849568
0.02,0.1,0.08057744600925258
0.02,0.12,0.07353059380433685
0.02,0.14,0.06550819084511744
0.02,0.16,0.057128724405710624
0.02,0.18,0.04889906399639828
0.02,0.2,0.04118010736445659
0.02,0.22,0.03418783832671804
0.02,0.24,0.02801964765722335
0.02,0.26,0.022692195479531493
0.02,0.28,0.01817837889679379
0.02,0.3,0.014435425978047775
0.02,0.32,0.011421409115189633
0.02,0.34,0.009101558364341721
0.02,0.36,0.007447676457555936
0.02,0.38,0.006433855746988389
0.02,0.4,0.006030488013933922
0.02,0.42,0.006197349828278121
0.02,0.44,0.006876116557243065
0.02,0.46,0.007983167263158657
0.02,0.48,0.009404550277665043
0.02,0.5,0.010995713883161916
0.02,0.52,0.012588361123775765
0.02,0.54,0.014005281764417926
0.02,0.56,0.015081576874121138
0.02,0.58,0.015688176883354128
0.02,0.6,0.015752005135407685
0.02,0.62,0.015267327996965722
0.02,0.64,0.014294885001777204
0.02,0.66,0.012948682710185944
0.02,0.68,0.011373722342955205
0.02,0.7000000000000001,0.009720230631906785
0.02,0.72,0.008120440978537244
0.02,0.74,0.006672615806880606
0.02,0.76,0.005434464551906188
0.02,0.78,0.004425381356320236
0.02,0.8,0.0036348946181573812
0.02,0.8200000000000001,0.003033867479061051
0.02,0.84,0.0025852916050354445
0.02,0.86,0.0022525777227232024
0.02,0.88,0.002004531483315316
0.02,0.9,0.001817268539087959
0.02,0.92,0.0016739385212111563
0.02,0.9400000000000001,0.0015632836812467428
0.02,0.96,0.0014778882130273535
0.02,0.98,0.0014126582823065822
0.02,1.0,0.0013637598081414682
0.04,0.0,0.08985856029014615
0.04,0.02,0.09520884491807313
0.04,0.04,0.09751946683398685
0.04,0.06,0.09667033758764514
0.04,0.08,0.09287714970638226
0.04,0.1,0.08663831129735254
0.04,0.12,0.0786354538295545
0.04,0.14,0.06961367751293507
0.04,0.16,0.060270059993065846
0.04,0.18,0.051172895498178196
0.04,0.2,0.042722598406119174
0.04,0.22,0.03515264802839533
0.04,0.24,0.02855946728688178
0.04,0.26,0.0229460113934276
0.04,0.28,0.01826508311892195
0.04,0.3,0.014453157038570108
0.04,0.32,0.011451218184400066
0.04,0.34,0.009213624033454833
0.04,0.36,0.007708211914237377
0.04,0.38,0.006910947467921574
0.04,0.4,0.0067973265221477125
0.04,0.42,0.0073316889023770345
0.04,0.44,0.008455392401444288
0.04,0.46,0.010075553748633122
0.04,0.48,0.012057246181039885
0.04,0.5,0.014222742477515643
0.04,0.52,0.01636079890997788
0.04,0.54,0.01824681101219399
0.04,0.56,0.019671409220034672
0.04,0.58,0.020471816839042017
0.04,0.6,0.020558394860423906
0.04,0.62,0.01992920886492012
0.04,0.64,0.018668287601653483
0.04,0.66,0.016927644495265952
0.04,0.68,0.014897589000078086
0.04,0.7000000000000001,0.01277281688594848
0.04,0.72,0.010722293942615082
0.04,0.74,0.008869049906011143
0.04,0.76,0.007282566945469669
0.04,0.78,0.005982799007332945
0.04,0.8,0.0049521799069460505
0.04,0.8200000000000001,0.004150900478877823
0.04,0.84,0.003531215948076774
0.04,0.86,0.0030480381049028966
0.04,0.88,0.002664845447918832
0.04,0.9,0.0023554028688596474
0.04,0.92,0.002102606823403536
0.04,0.9400000000000001,0.001895949975076456
0.04,0.96,0.0017288197631237009
0.04,0.98,0.0015963633278463308
0.04,1.0,0.0014941815810313732
0.06,0.0,0.09414799198726098
0.06,0.02,0.09957229632286442
0.06,0.04,0.1017508760392903
0.06,0.06,0.1005670084658246
0.06,0.08,0.0962642236941412
0.06,0.1,0.0893891099441169
0.06,0.12,0.08068405145682027
0.06,0.14,0.07095787600816128
0.06,0.16,0.06096507635468156
0.06,0.18,0.051317930662434695
0.06,0.2,0.04244358416190833
0.06,0.22,0.03458470109468213
0.06,0.24,0.0278320318876008
0.06,0.26,0.02217264044088259
0.06,0.28,0.01753863038510139
0.06,0.3,0.013846092697048002
0.06,0.32,0.011019979530520611
0.06,0.34,0.009005404112750528
0.06,0.36,0.007768343354184111
0.06,0.38,0.007289023213936086
0.06,0.4,0.007550407252180177
0.06,0.42,0.008523401408303453
0.06,0.44,0.010150445575831894
0.06,0.46,0.01233015924276619
0.06,0.48,0.014907002097823743
0.06,0.5,0.01767048233756949
0.06,0.52,0.020367417902684426
0.06,0.54,0.022727883255357573
0.06,0.56,0.024501391156298912
0.06,0.58,0.02549594158435186
0.06,0.6,0.02561041874610603
0.06,0.62,0.02485155350622305
0.06,0.64,0.023330367655357936
0.06,0.66,0.021238569986736268
0.06,0.68,0.01881088902532066
0.06,0.7000000000000001,0.01628289625367195
0.06,0.72,0.013854358804012177
0.06,0.74,0.011665619919340155
0.06,0.76,0.009790082251464466
0.06,0.78,0.008241234885685896
0.06,0.8,0.006989313981536033
0.06,0.8200000000000001,0.005981409561883981
0.06,0.84,0.005159562026758937
0.06,0.86,0.004473421963332302
0.06,0.88,0.003886428548994162
0.06,0.9,0.0033763997028625646
0.06,0.92,0.0029325013244720106
0.06,0.9400000000000001,0.0025507515049636386
0.06,0.96,0.002229770522699203
0.06,0.98,0.0019677597984107224
0.06,1.0,0.0017609877333728513
0.08,0.0,0.09492836234305287
0.08,0.02,0.10023976566984395
0.08,0.04,0.10221712987345308
0.08,0.06,0.1007488581962868
0.08,0.08,0.09609584999175465
0.08,0.1,0.08883265695486808
0.08,0.12,0.07973639840194394
0.08,0.14,0.06965221127437572
0.08,0.16,0.05936703856833962
0.08,0.18,0.049517235349804595
0.08,0.2,0.040542923164918095
0.08,0.22,0.03268810376156381
0.08,0.24,0.026034782525116696
0.08,0.26,0.020554349865208557
0.08,0.28,0.016160319242026884
0.08,0.3,0.012751325856954149
0.08,0.32,0.01023933188375146
0.08,0.34,0.00856293942026953
0.08,0.36,0.007688420068701793
0.08,0.38,0.007601653630518163
0.08,0.4,0.008293619540220456
0.08,0.42,0.009741592465173211
0.08,0.44,0.011888527454712871
0.08,0.46,0.014624290071862948
0.08,0.48,0.01777367394221896
0.08,0.5,0.02109646937641961
0.08,0.52,0.024303312077170007
0.08,0.54,0.02708747889474245
0.08,0.56,0.029168012192646274
0.08,0.58,0.03033515039234799
0.08,0.6,0.030486828440797795
0.08,0.62,0.02964620507458788
0.08,0.64,0.027954767634610907
0.08,0.66,0.02564219769679746
0.08,0.68,0.0229806129855674
0.08,0.7000000000000001,0.02023481626921762
0.08,0.72,0.017620489924564067
0.08,0.74,0.015278998175984134
0.08,0.76,0.01327199463324961
0.08,0.78,0.011593395031318352
0.08,0.8,0.01019226229881411
0.08,0.8200000000000001,0.008998717642236769
0.08,0.84,0.007946056322108026
0.08,0.86,0.006984934890871274
0.08,0.88,0.006088621309906546
0.08,0.9,0.005250840770261188
0.08,0.92,0.004479146670529805
0.08,0.9400000000000001,0.0037869441934641054
0.08,0.96,0.0031866098968392795
0.08,0.98,0.0026850562226757523
0.08,1.0,0.0022820175451261047
0.1,0.0,0.09240293724945241
0.1,0.02,0.09745296175588879
0.1,0.04,0.09919893398822063
0.1,0.06,0.09753438176228484
0.1,0.08,0.09272508623116466
0.1,0.1,0.08535120066936168
0.1,0.12,0.07619648385639405
0.1,0.14,0.06611318963842465
0.1,0.16,0.05589452068923753
0.1,0.18,0.04618053024745204
0.1,0.2,0.03741096664908341
0.1,0.22,0.029824609372040227
0.1,0.24,0.023493690756938364
0.1,0.26,0.018376696783683852
0.1,0.28,0.014373371666642374
0.1,0.3,0.011370299716837498
0.1,0.32,0.009271350607188433
0.1,0.34,0.008012263506240614
0.1,0.36,0.00756155010288463
0.1,0.38,0.007910802780668122
0.1,0.4,0.009057326810562384
0.1,0.42,0.01098187864469396
0.1,0.44,0.013624868022564855
0.1,0.46,0.016865605270631565
0.1,0.48,0.020510283912252625
0.1,0.5,0.024294303821354203
0.1,0.52,0.02790243670559677
0.1,0.54,0.031006168885716345
0.1,0.56,0.03331229766327367
0.1,0.58,0.03461227612889219
0.1,0.6,0.0348198100877036
0.1,0.62,0.033986021483916454
0.1,0.64,0.03228696558632828
0.1,0.66,0.029985826143907435
0.1,0.68,0.027379203883558252
0.1,0.7000000000000001,0.02474112481295483
0.1,0.72,0.02227834840040246
0.1,0.74,0.02010645450560726
0.1,0.76,0.018249657091025967
0.1,0.78,0.016660652826279605
0.1,0.8,0.015252148883817191
0.1,0.8200000000000001,0.013930157470736605
0.1,0.84,0.012620627021780201
0.1,0.86,0.011284477758536292
0.1,0.88,0.009920181417329841
0.1,0.9,0.008556377865077186
0.1,0.92,0.007238887360752674
0.1,0.9400000000000001,0.0060167204480671135
0.1,0.96,0.004930676265603655
0.1,0.98,0.004006476451272391
0.1,1.0,0.0032527257916198046
0.12,0.0,0.08706148644627822
0.12,0.02,0.09174399687822651
0.12,0.04,0.09326073832888922
0.12,0.06,0.09150951109630003
0.12,0.08,0.08674835338000857
0.12,0.1,0.07954101141733856
0.12,0.12,0.07065040233265514
0.12,0.14,0.06090742441028639
0.12,0.16,0.05108613251059974
0.12,0.18,0.041810808509650986
0.12,0.2,0.03350863121517635
0.12,0.22,0.026408099240519407
0.12,0.24,0.020572520093999482
0.12,0.26,0.015952408801930492
0.12,0.28,0.012440811506529228
0.12,0.3,0.009919716532660145
0.12,0.32,0.008291333794729048
0.12,0.34,0.007492930636820656
0.12,0.36,0.007496977605179039
0.12,0.38,0.008299618177372639
0.12,0.4,0.00990074335433339
0.12,0.42,0.012279185173674807
0.12,0.44,0.015367290662015963
0.12,0.46,0.019030252236105775
0.12,0.48,0.023056286631807737
0.12,0.5,0.027163080622399947
0.12,0.52,0.031023192527030258
0.12,0.54,0.034306457052167644
0.12,0.56,0.03673201768039678
0.12,0.58,0.03811825201960467
0.12,0.6,0.0384174435200348
0.12,0.62,0.03772466929800198
0.12,0.64,0.03625668755065059
0.12,0.66,0.03430481917163514
0.12,0.68,0.032173249425107533
0.12,0.7000000000000001,0.03011829138821676
0.12,0.72,0.028303560465748997
0.12,0.74,0.02678099280710031
0.12,0.76,0.02550000339654778
0.12,0.78,0.024339395465533303
0.12,0.8,0.02315126119148078
0.12,0.8200000000000001,0.021804401961983615
0.12,0.84,0.020216755690951733
0.12,0.86,0.018370820928005255
0.12,0.88,0.01631140213771086
0.12,0.9,0.01412952087592268
0.12,0.92,0.011938956800911055
0.12,0.9400000000000001,0.00985228578887487
0.12,0.96,0.007961852134674943
0.12,0.98,0.006328656286638878
0.12,1.0,0.004979557907004273
0.14,0.0,0.07953259033801699
0.14,0.02,0.08377657626440689
0.14,0.04,0.0850846622438324
0.14,0.06,0.08335835915232005
0.14,0.08,0.07883696615901144
0.14,0.1,0.07204827984040883
0.14,0.12,0.06370965060383853
0.14,0.14,0.05460474872992798
0.14,0.16,0.045465265195430066
0.14,0.18,0.036881981374919263
0.14,0.2,0.02925871605167842
0.14,0.22,0.022809884742112933
0.14,0.24,0.01759198612131373
0.14,0.26,0.013553847842952037
0.14,0.28,0.010590278821611888
0.14,0.3,0.008587416327859851
0.14,0.32,0.007453243033429942
0.14,0.34,0.007131468645821306
0.14,0.36,0.007600156592815317
0.14,0.38,0.00885810918557085
0.14,0.4,0.010902761810596759
0.14,0.42,0.01370393697611969
0.14,0.44,0.017178640645222086
0.14,0.46,0.02117290691825882
0.14,0.48,0.025456787801382726
0.14,0.5,0.029737126198781303
0.14,0.52,0.03368933642290751
0.14,0.54,0.037004443337010424
0.14,0.56,0.03944237666719815
0.14,0.58,0.040878809656440966
0.14,0.6,0.04133237829010001
0.14,0.62,0.04096274101352545
0.14,0.64,0.04003706349620016
0.14,0.66,0.03887118109715636
0.14,0.68,0.037759170797593715
0.14,0.7000000000000001,0.03690883179800003
0.14,0.72,0.03639927542266773
0.14,0.74,0.03617079990899355
0.14,0.76,0.03604838250242486
0.14,0.78,0.03579123016843813
0.14,0.8,0.03515453890466257
0.14,0.8200000000000001,0.03394757532720708
0.14,0.84,0.03207462506750969
0.14,0.86,0.029551099810065644
0.14,0.88,0.026494161166181408
0.14,0.9,0.023093481481639783
0.14,0.92,0.019571629346997063
0.14,0.9400000000000001,0.016144381418573467
0.14,0.96,0.012989340066344673
0.14,0.98,0.010227612158282719
0.14,1.0,0.007919290457805667
0.16,0.0,0.07047362161189405
0.16,0.02,0.07423240677210743
0.16,0.04,0.07535636378284696
0.16,0.06,0.07375127251068805
0.16,0.08,0.06962957868990574
0.16,0.1,0.06346757650611108
0.16,0.12,0.05591667275183866
0.16,0.14,0.04769148245380993
0.16,0.16,0.039461418012780025
0.16,0.18,0.031768416003497696
0.16,0.2,0.02498367422190471
0.16,0.22,0.019304604205291304
0.16,0.24,0.014783495217912706
0.16,0.26,0.011374067222123039
0.16,0.28,0.008981589188513446
0.16,0.3,0.00750531143788056
0.16,0.32,0.006866607073778132
0.16,0.34,0.007020653571305773
0.16,0.36,0.00795274459617665
0.16,0.38,0.009662329741208583
0.16,0.4,0.012139107274918756
0.16,0.42,0.015336451127348624
0.16,0.44,0.019148283905609145
0.16,0.46,0.02339587101183762
0.16,0.48,0.02783025986755487
0.16,0.5,0.032153661218990916
0.16,0.52,0.03605891145107316
0.16,0.54,0.03928097276334142
0.16,0.56,0.0416496362793218
0.16,0.58,0.043129915980927414
0.16,0.6,0.043837463629368516
0.16,0.62,0.04402115157216456
0.16,0.64,0.04401290584412748
0.16,0.66,0.044153862264568626
0.16,0.68,0.044713275789749894
0.16,0.7000000000000001,0.045819910704507805
0.16,0.72,0.0474235699143887
0.16,0.74,0.04929731027486845
0.16,0.76,0.05108065186753743
0.16,0.78,0.05235364004441927
0.16,0.8,0.05272395481547697
0.16,0.8200000000000001,0.05190650985928276
0.16,0.84,0.049777756453231466
0.16,0.86,0.04639416541429577
0.16,0.88,0.04197380396272247
0.16,0.9,0.036848777491692616
0.16,0.92,0.031402201790679436
0.16,0.9400000000000001,0.026005045418243083
0.16,0.96,0.020965750192287448
0.16,0.98,0.016500294452560387
0.16,1.0,0.012724218284578254
0.18,0.0,0.06051999817925566
0.18,0.02,0.06376388946657419
0.18,0.04,0.06472275323718776
0.18,0.06,0.06330848746673687
0.18,0.08,0.05970200978222006
0.18,0.1,0.05431747489769278
0.18,0.12,0.04772550075837849
0.18,0.14,0.04055512516900189
0.18,0.16,0.03339799223940057
0.18,0.18,0.026735024060363093
0.18,0.2,0.02089738252815496
0.18,0.22,0.01606322359242971
0.18,0.24,0.012283004289991739
0.18,0.26,0.009521127606500803
0.18,0.28,0.00770096305787615
0.18,0.3,0.006742758111861505
0.18,0.32,0.006587981769690916
0.18,0.34,0.007207709791538826
0.18,0.36,0.008595938890569556
0.18,0.38,0.010751083149319468
0.18,0.4,0.013650625973582488
0.18,0.42,0.017225197917664255
0.18,0.44,0.021339114431092876
0.18,0.46,0.025784183888105827
0.18,0.48,0.03029184242211473
0.18,0.5,0.03456513938409215
0.18,0.52,0.03832714751899195
0.18,0.54,0.04137706294876797
0.18,0.56,0.04364112994989928
0.18,0.58,0.04520412967462773
0.18,0.6,0.0463095268143903
0.18,0.62,0.0473225010103325
0.18,0.64,0.04865886487986855
0.18,0.66,0.05069217602461454
0.18,0.68,0.05365861779202149
0.18,0.7000000000000001,0.05758214851880536
0.18,0.72,0.06223968463666229
0.18,0.74,0.06717786837928179
0.18,0.76,0.0717810631327921
0.18,0.78,0.07537764205110228
0.18,0.8,0.07736184189752374
0.18,0.8200000000000001,0.07730429460346443
0.18,0.84,0.0750271350454127
0.18,0.86,0.07062858984901561
0.18,0.88,0.0644545805758465
0.18,0.9,0.05702746858362614
0.18,0.92,0.0489511082071959
0.18,0.9400000000000001,0.0408146173740803
0.18,0.96,0.03311441461656127
0.18,0.98,0.02620668276255837
0.18,1.0,0.02029324355368309
0.2,0.0,0.05027539612396301
0.2,0.02,0.05299071765385391
0.2,0.04,0.053795713197788406
0.2,0.06,0.052611046103312215
0.2,0.08,0.049584777161180545
0.2,0.1,0.045063587266921626
0.2,0.12,0.03952881896627903
0.2,0.14,0.03351382603787849
0.2,0.16,0.02752258023719451
0.2,0.18,0.021966958729812573
0.2,0.2,0.017133084987265314
0.2,0.22,0.013178329031592578
0.2,0.24,0.010152994201608811
0.2,0.26,0.00803624309065926
0.2,0.28,0.00677490524184881
0.2,0.3,0.0063156970547543914
0.2,0.32,0.006624742116175557
0.2,0.34,0.007691912120683804
0.2,0.36,0.009520745618926936
0.2,0.38,0.012107388538372978
0.2,0.4,0.015414192912361986
0.2,0.42,0.01934522822817794
0.2,0.44,0.02373161942232112
0.2,0.46,0.02833375461444016
0.2,0.48,0.03286457849687183
0.2,0.5,0.03703349488949419
0.2,0.52,0.04060464914458031
0.2,0.54,0.043457964096841356
0.2,0.56,0.04563790510192342
0.2,0.58,0.047374900226998334
0.2,0.6,0.04906824018647314
0.2,0.62,0.051226735421742935
0.2,0.64,0.054373050690622114
0.2,0.66,0.05892738488839839
0.2,0.68,0.06509361186708376
0.2,0.7000000000000001,0.07277392976466351
0.2,0.72,0.08153501568744663
0.2,0.74,0.09063947720424664
0.2,0.76,0.09914251093886027
0.2,0.78,0.10603820313449254
0.2,0.8,0.1104269055088109
0.2,0.8200000000000001,0.11166850633227654
0.2,0.84,0.1094886079592429
0.2,0.86,0.10401550801340284
0.2,0.88,0.0957426066961129
0.2,0.9,0.08542862694268337
0.2,0.92,0.07396168499208071
0.2,0.9400000000000001,0.06221906335708694
0.2,0.96,0.050951471398387425
0.2,0.98,0.040710475281103414
0.2,1.0,0.031824494997042485
0.22,0.0,0.040306750059026106
0.22,0.02,0.04249945918824312
0.22,0.04,0.04315726633406395
0.22,0.06,0.042212189880074684
0.22,0.08,0.039780894083566914
0.22,0.1,0.0361424353283142
0.22,0.12,0.0316870941163299
0.22,0.14,0.026849551897771735
0.22,0.16,0.02204266804173799
0.22,0.18,0.017606215430569307
0.22,0.2,0.013779275540189859
0.22,0.22,0.010697831759220747
0.22,0.24,0.008412796016144215
0.22,0.26,0.006919843303820025
0.22,0.28,0.006191436866154616
0.22,0.3,0.006202758114394653
0.22,0.32,0.006945930683235458
0.22,0.34,0.008430076798173968
0.22,0.36,0.010667878534285406
0.22,0.38,0.013652263234409484
0.22,0.4,0.017329448533814316
0.22,0.42,0.021576491116380415
0.22,0.44,0.026192031234644978
0.22,0.46,0.030907424825956247
0.22,0.48,0.0354215975514681
0.22,0.5,0.0394571615285769
0.22,0.52,0.04282883084500838
0.22,0.54,0.04550969680348817
0.22,0.56,0.04767819344206099
0.22,0.58,0.04972973260615626
0.22,0.6,0.05224223134486702
0.22,0.62,0.055893361104325516
0.22,0.64,0.06133783983515781
0.22,0.66,0.06906350509985423
0.22,0.68,0.07925303659581626
0.22,0.7000000000000001,0.09168181728652763
0.22,0.72,0.10567969944936868
0.22,0.74,0.12017456370304638
0.22,0.76,0.13381945004284815
0.22,0.78,0.14518576435898967
0.22,0.8,0.1529874841874369
0.22,0.8200000000000001,0.1562908002818878
0.22,0.84,0.15466427981589662
0.22,0.86,0.14823734072555403
0.22,0.88,0.1376565790707911
0.22,0.9,0.12395407012172727
0.22,0.92,0.10836181291189366
0.22,0.9400000000000001,0.09211617234016593
0.22,0.96,0.07629328443430171
0.22,0.98,0.06170299780811631
0.22,1.0,0.04885032399915314
0.24,0.0,0.031118357405815714
0.24,0.02,0.0328177669852553
0.24,0.04,0.033335827342435
0.24,0.06,0.03261763692512414
0.24,0.08,0.03075192028314492
0.24,0.1,0.02795451898243766
0.24,0.12,0.024529205622141146
0.24,0.14,0.02081604015431844
0.24,0.16,0.01713993618613684
0.24,0.18,0.013770733510418477
0.24,0.2,0.010901725353451118
0.24,0.22,0.008647994931994028
0.24,0.24,0.007060903249552495
0.24,0.26,0.0061518785444436815
0.24,0.28,0.005917652698889862
0.24,0.3,0.006359919527920267
0.24,0.32,0.007494403478124471
0.24,0.34,0.00934697035135946
0.24,0.36,0.01193738195522708
0.24,0.38,0.015254419293762797
0.24,0.4,0.019229058460848897
0.24,0.42,0.023714537256514637
0.24,0.44,0.028482604416164153
0.24,0.46,0.033243209184056446
0.24,0.48,0.03769016239357516
0.24,0.5,0.041568587926459316
0.24,0.52,0.044752857827850705
0.24,0.54,0.0473181517067715
0.24,0.56,0.04958653753857404
0.24,0.58,0.05213046571690977
0.24,0.6,0.055722721821168775
0.24,0.62,0.06123128202197021
0.24,0.64,0.06946874409292066
0.24,0.66,0.08101736809475801
0.24,0.68,0.09606025711738307
0.24,0.7000000000000001,0.11425447832639406
0.24,0.72,0.1346804812155869
0.24,0.74,0.15589219525063858
0.24,0.76,0.17607373204436555
0.24,0.78,0.19328459935517664
0.24,0.8,0.2057515888485432
0.24,0.8200000000000001,0.2121493803984449
0.24,0.84,0.21180971043359015
0.24,0.86,0.20481315664450422
0.24,0.88,0.19194522749572118
0.24,0.9,0.174531596712824
0.24,0.92,0.15419578876615408
0.24,0.9400000000000001,0.13259771253417543
0.24,0.96,0.11120926584774377
0.24,0.98,0.09116600560891738
0.24,1.0,0.07320869451931278
0.26,0.0,0.023105251264973793
0.26,0.02,0.024363829803319526
